Rushing.Avg,Rushing.TD,Receiving.Rec,Receiving.Avg,Receiving.TD,Scrimmage.Avg,Scrimmage.TD,Rushing.Yds.PG,Receiving.Yds.PG,Scrimmage.Yds.PG,Rushing.Att.PG,SRS.SOS,NFL.Rushing.Avg
5.9,14,5,7.4,0,6,14,99.64285714285714,2.642857142857143,102.28571428571429,16.785714285714285,4.83,4
5.9,15,8,8.5,0,6.1,15,54.642857142857146,4.857142857142857,59.5,9.214285714285714,-4.28,3.8285714285714287
5.8,16,8,4.9,0,5.7,16,113.41666666666667,3.25,116.66666666666667,19.666666666666668,-8.29,2.9
5.6,12,36,14,4,6.8,16,86.57142857142857,35.92857142857143,122.5,15.428571428571429,4.01,4.9
5.5,28,11,14.3,0,5.7,28,143.92307692307693,12.076923076923077,156,26.384615384615383,3.42,4.050000000000001
5.5,17,25,7.6,1,5.7,18,138.3846153846154,14.538461538461538,152.92307692307693,25,1.98,4.28
5.3,21,78,6.7,1,5.6,22,110.76923076923077,40.15384615384615,150.92307692307693,21,3.17,3.9
5.3,11,7,16.3,2,5.6,13,116,9.5,125.5,21.916666666666668,-5.15,4.3999999999999995
5.2,10,20,5.3,0,5.2,10,104.76923076923077,8.076923076923077,112.84615384615384,20.23076923076923,4.8,4.85
5.2,12,25,9.8,2,5.8,14,73.23076923076923,18.76923076923077,92,14.076923076923077,2.13,4.1
5.2,8,16,7.9,0,5.4,8,53.642857142857146,9,62.642857142857146,10.357142857142858,6.62,3.45
5.1,11,25,10.3,0,5.6,11,105.41666666666667,21.416666666666668,126.83333333333333,20.583333333333332,-0.08,3.5
4.8,4,20,10.5,1,5.5,5,47.23076923076923,16.076923076923077,63.30769230769231,9.923076923076923,2.5,5.1
4.8,4,28,11,0,6,4,45.083333333333336,25.583333333333332,70.66666666666667,9.416666666666666,2.94,4.3
4.5,3,7,10.3,0,4.8,3,47.8,7.2,55,10.7,4.14,3.9
4.1,7,19,6.9,1,4.4,8,57.61538461538461,10.076923076923077,67.6923076923077,14,4.82,4.35
3.6,4,12,8.6,0,4.1,4,35.63636363636363,9.363636363636363,45,9.818181818181818,2.83,4.4
6.7,14,11,8,0,6.8,14,87.66666666666667,7.333333333333333,95,13,0.64,4.3
6.6,14,0,0,0,6.6,14,130.92307692307693,0,130.92307692307693,19.692307692307693,3.1,4.3
6.3,12,28,12.1,2,7,14,96.92307692307692,26,122.92307692307692,15.461538461538462,-0.7,3.8285714285714287
6.3,6,23,11.6,4,7.2,10,63.63636363636363,24.181818181818183,87.81818181818181,10.181818181818182,4.69,3.45
6.1,10,17,9.6,0,6.3,10,106.71428571428571,11.642857142857142,118.35714285714286,17.428571428571427,-2.11,3.15
6.1,11,18,8.8,3,6.3,14,117.08333333333333,13.166666666666666,130.25,19.083333333333332,-1.45,4.4
6,17,17,11.5,3,6.4,20,130.53846153846155,15.076923076923077,145.6153846153846,21.615384615384617,1.47,3.7
6,14,32,10.8,3,6.8,17,81.33333333333333,28.666666666666668,110,13.583333333333334,2.09,5.1
6,6,11,8.7,0,6.2,6,58.72727272727273,8.727272727272727,67.45454545454545,9.818181818181818,4.72,4.316666666666666
5.8,17,9,7.6,1,5.9,18,117.84615384615384,5.230769230769231,123.07692307692308,20.153846153846153,-3.09,4.2
5.8,10,12,9.1,1,6.1,11,76.22222222222223,12.11111111111111,88.33333333333333,13.11111111111111,3.74,3.3
5.7,11,5,9.4,1,5.9,12,45.5,3.357142857142857,48.857142857142854,7.928571428571429,-6,4.1571428571428575
5.7,8,11,8.8,0,5.9,8,46.53846153846154,7.461538461538462,54,8.23076923076923,1.29,4.2
5.5,7,15,9.9,0,5.9,7,67.92857142857143,10.571428571428571,78.5,12.285714285714286,2.42,3.5
5.5,13,21,13.4,1,6.5,14,79.54545454545455,25.636363636363637,105.18181818181819,14.363636363636363,4.69,4.542857142857143
5.5,2,37,11.5,1,7.4,3,34.76923076923077,32.84615384615385,67.61538461538461,6.3076923076923075,2.39,4.1
5.3,19,27,6.3,0,5.4,19,121.92307692307692,13.153846153846153,135.07692307692307,22.923076923076923,1.26,3.5
5.2,19,10,10.6,1,5.5,20,80.66666666666667,8.833333333333334,89.5,15.5,2.96,3.9
5.1,13,22,9.5,3,5.4,16,97.25,17.416666666666668,114.66666666666667,19.25,6.27,4.1
5,11,17,9.1,0,5.4,11,84.0909090909091,14.090909090909092,98.18181818181819,16.727272727272727,-4.01,4.4
4.9,15,29,7.9,0,5.1,15,137.41666666666666,19.166666666666668,156.58333333333334,28.333333333333332,-6.04,4.3
4.9,2,4,3.8,0,4.8,2,38.416666666666664,1.25,39.666666666666664,7.916666666666667,3,3.3
4.8,13,27,8,0,5.2,13,88.41666666666667,18,106.41666666666667,18.25,1.25,4.28
4.7,10,8,10.9,1,5,11,72.8,8.7,81.5,15.4,-8.14,2.9
4.6,14,44,6.5,3,4.9,17,98.66666666666667,23.916666666666668,122.58333333333333,21.333333333333332,9.68,3.9
4.6,15,11,5.5,0,4.6,15,88.23076923076923,4.6923076923076925,92.92307692307692,19.153846153846153,4.67,4.1
4.5,8,32,6.1,1,4.8,9,53.46153846153846,15,68.46153846153847,11.923076923076923,0.53,3.4
4.1,7,8,5.9,1,4.1,8,77.33333333333333,3.9166666666666665,81.25,18.916666666666668,-6.65,4.3999999999999995
3.5,3,7,8.7,0,3.8,3,26.333333333333332,5.083333333333333,31.416666666666668,7.583333333333333,4.26,4.3
2.9,0,5,18.4,0,3.6,0,29.8,9.2,39,10.2,-7.53,3.6
7.1,7,11,11.9,0,7.6,7,56.166666666666664,10.916666666666666,67.08333333333333,7.916666666666667,4.21,4.475
7.1,3,7,23.3,2,8.4,5,47.666666666666664,13.583333333333334,61.25,6.75,-1.8,3.8
6.2,10,20,9.4,1,6.5,11,91.46153846153847,14.384615384615385,105.84615384615384,14.846153846153847,2.52,3.9
5.9,21,29,11.7,3,6.5,24,129.15384615384616,26,155.15384615384616,21.76923076923077,4.21,3.45
5.9,17,15,9.3,0,6.1,17,122.4,13.9,136.3,20.8,-1.83,3.15
5.9,14,20,5.3,0,5.9,14,91.76923076923077,8.153846153846153,99.92307692307692,15.461538461538462,3.39,3.9
5.8,24,43,6.2,2,5.9,26,93.53846153846153,20.46153846153846,114,16,7.67,4.1
5.6,9,17,5,1,5.6,10,106,7.083333333333333,113.08333333333333,18.916666666666668,0.67,4.316666666666666
5.6,8,17,14.2,1,6.9,9,45.75,20.166666666666668,65.91666666666667,8.166666666666666,-4.8,4.1571428571428575
5.5,19,24,11.3,1,5.9,20,131.6153846153846,20.76923076923077,152.3846153846154,23.923076923076923,-4.1,4.2
5.4,27,3,17.3,0,5.6,27,123.41666666666667,4.333333333333333,127.75,22.75,-5.68,2.9
5.3,11,22,5,0,5.3,11,90.61538461538461,8.384615384615385,99,17.153846153846153,1.18,3.3
5.3,16,0,0,0,5.3,16,90.46153846153847,0,90.46153846153847,17,2.96,4.3
5.3,6,10,7.3,0,5.5,6,43.53846153846154,5.615384615384615,49.15384615384615,8.153846153846153,2.97,4.25
5.2,13,45,8,1,5.7,14,96.38461538461539,27.846153846153847,124.23076923076923,18.384615384615383,1.17,4.033333333333333
5.2,13,35,7.6,0,5.6,13,67.71428571428571,19.071428571428573,86.78571428571429,13,1.48,4.2
5.1,6,15,10,0,5.5,6,54.84615384615385,11.538461538461538,66.38461538461539,10.846153846153847,0.68,4.3
5,9,15,9.3,1,5.3,10,98.83333333333333,11.583333333333334,110.41666666666667,19.666666666666668,-4.96,4.3999999999999995
4.9,16,28,9.1,2,5.3,18,99.92307692307692,19.615384615384617,119.53846153846153,20.23076923076923,-1.79,3.8285714285714287
4.8,15,21,8.4,2,5,17,104.38461538461539,13.615384615384615,118,21.846153846153847,3.07,3.5
4.8,8,15,7.4,0,5.1,8,48.25,9.25,57.5,10,0.38,4.22
4.8,4,14,10.5,1,5.5,5,46.2,14.7,60.9,9.6,5.79,5.1
4.7,8,21,7.9,1,5,9,57.15384615384615,12.692307692307692,69.84615384615384,12.23076923076923,7.35,4.3
4.6,13,36,10,4,5.1,17,141.25,30.083333333333332,171.33333333333334,30.75,-6.43,4.3
4.6,13,38,9.6,0,5.1,13,116.25,30.416666666666668,146.66666666666666,25.5,-3.31,3.6
4.6,5,8,7.4,1,4.7,6,70.83333333333333,4.916666666666667,75.75,15.416666666666666,4.02,4.375
4.4,13,37,8.2,0,5,13,71.07692307692308,23.46153846153846,94.53846153846153,16.153846153846153,-6.18,4.4
4.3,5,3,5.7,0,4.3,5,74.2,1.7,75.9,17.2,7.16,3.8
4.2,4,2,5.5,0,4.2,4,51.7,1.1,52.8,12.4,0.89,3.3
4,8,11,6.6,1,4.1,9,54.38461538461539,5.615384615384615,60,13.615384615384615,6.27,4.3
7.2,7,3,10.3,0,7.2,7,115.0909090909091,2.8181818181818183,117.9090909090909,16.09090909090909,3.85,4.3
6.9,5,11,8.4,2,7,7,84.375,11.5,95.875,12.25,4.22,3.5
6.8,10,27,8.2,1,7,11,78.91666666666667,18.416666666666668,97.33333333333333,11.583333333333334,2.32,4.05
6.7,12,47,10.4,5,7.4,17,122.8,49,171.8,18.4,-2.98,4.033333333333333
6.7,4,1,14,0,6.8,4,49.81818181818182,1.2727272727272727,51.09090909090909,7.454545454545454,-5.08,4.9
6.5,17,22,8.6,2,6.7,19,94.42857142857143,13.5,107.92857142857143,14.571428571428571,5.51,4.475
6.4,12,8,16.5,1,7.1,13,57.57142857142857,9.428571428571429,67,8.928571428571429,2.91,4.3
6.3,12,11,11.9,1,6.7,13,79.14285714285714,9.357142857142858,88.5,12.5,5.51,3.9
6.3,4,15,10.9,1,6.8,5,65.83333333333333,13.666666666666666,79.5,10.5,6.1,4.375
6.2,17,16,7.3,0,6.3,17,98.92857142857143,8.357142857142858,107.28571428571429,15.857142857142858,4.21,4.15
5.9,8,7,12.3,0,6.1,8,83.5,7.166666666666667,90.66666666666667,14.25,6.91,4.3
5.9,8,10,8.6,0,6.2,8,47.142857142857146,6.142857142857143,53.285714285714285,7.928571428571429,-0.66,4.22
5.7,11,37,11.7,3,6.3,14,132.92307692307693,33.23076923076923,166.15384615384616,23.384615384615383,-3.73,3.6
5.6,15,27,8.6,4,5.9,19,100.54545454545455,21,121.54545454545455,18,-3.78,4.1571428571428575
5.5,10,10,20.5,0,6.2,10,87.76923076923077,15.76923076923077,103.53846153846153,15.923076923076923,2.26,3.9
5.5,5,7,3.6,0,5.5,5,117.28571428571429,3.5714285714285716,120.85714285714286,21.142857142857142,-3.36,3.6
5.4,11,34,9.4,1,6,12,72.76923076923077,24.615384615384617,97.38461538461539,13.538461538461538,6.17,4.3
5.3,12,8,9.1,0,5.5,12,62.916666666666664,6.083333333333333,69,11.833333333333334,5.45,3.9
5.2,14,28,8,0,5.4,14,109,17.23076923076923,126.23076923076923,21.076923076923077,4.96,4.1
5.2,16,8,6.4,1,5.3,17,97,5.1,102.1,18.5,0.89,4.25
5.1,8,14,16.6,1,5.8,9,83.15384615384616,17.846153846153847,101,16.307692307692307,1.14,3.3
5.1,2,20,6.9,0,5.4,2,45.90909090909091,12.454545454545455,58.36363636363637,9,5.48,4.3
5,16,33,7.5,0,5.2,16,110.6923076923077,19.153846153846153,129.84615384615384,22.23076923076923,4.75,3.7
5,8,24,7.4,2,5.3,10,81.21428571428571,12.714285714285714,93.92857142857143,16.142857142857142,4.22,3.75
4.8,5,36,10.3,2,5.7,7,70.53846153846153,28.46153846153846,99,14.615384615384615,6.14,3.466666666666667
4.7,12,32,5.2,1,4.7,13,137.92307692307693,12.846153846153847,150.76923076923077,29.384615384615383,3.75,4.2
4.7,12,27,11.7,1,5.6,13,59.61538461538461,24.23076923076923,83.84615384615384,12.76923076923077,-0.61,3.7666666666666666
4.6,13,33,6.9,0,4.9,13,98.3076923076923,17.615384615384617,115.92307692307692,21.307692307692307,-1.59,3.15
4.5,4,4,8.5,0,4.6,4,64.88888888888889,3.7777777777777777,68.66666666666667,14.444444444444445,2.01,3.3
3.9,1,18,12.8,1,5.3,2,30.583333333333332,19.166666666666668,49.75,7.833333333333333,5.45,4.3
3,3,15,5.2,0,3.3,3,26.77777777777778,8.666666666666666,35.44444444444444,9,-1.81,4.4
7.8,12,1,10,0,7.8,12,123.76923076923077,0.7692307692307693,124.53846153846153,15.846153846153847,2.28,4.185714285714286
7.5,8,12,11.3,1,8,9,63.09090909090909,12.272727272727273,75.36363636363636,8.363636363636363,3.76,4.325
7.3,15,16,9.2,3,7.4,18,138.27272727272728,13.363636363636363,151.63636363636363,18.90909090909091,1.43,4.25
7.3,12,19,10.2,0,7.7,12,106.44444444444444,21.444444444444443,127.88888888888889,14.555555555555555,4.74,4.25
6.9,16,18,10.1,0,7.2,16,116.75,15.083333333333334,131.83333333333334,16.916666666666668,4.28,3.9
6.5,16,41,11.7,0,7.2,16,144.16666666666666,39.833333333333336,184,22.25,-5.94,3.6
6.5,13,39,7.7,2,6.7,15,111.07692307692308,23.076923076923077,134.15384615384616,17,2.28,4.3
6.3,6,4,19.3,0,6.7,6,115,9.625,124.625,18.125,2.51,4.05
6.3,6,12,5.7,0,6.3,6,78.72727272727273,6.181818181818182,84.9090909090909,12.454545454545455,-3.36,4.65
6.1,18,0,0,0,6.1,18,167.46153846153845,0,167.46153846153845,27.307692307692307,2.2,3.3
6.1,2,4,20.8,1,6.5,3,80.0909090909091,7.545454545454546,87.63636363636364,13.181818181818182,-3.74,4.35
6,9,26,8.9,2,6.3,11,130,17.846153846153847,147.84615384615384,21.615384615384617,0.45,3.75
6,14,20,9.2,0,6.2,14,102.91666666666667,15.25,118.16666666666667,17.25,3.76,3.9
6,10,37,11.9,6,7.1,16,98.9,44.1,143,16.5,7.59,4.15
5.9,14,22,12.6,1,6.6,15,72.57142857142857,19.857142857142858,92.42857142857143,12.357142857142858,1.29,4.22
5.8,11,34,10.4,0,6.5,11,98.58333333333333,29.333333333333332,127.91666666666667,16.916666666666668,6.29,3.6666666666666665
5.8,14,22,11.5,1,6.6,15,60.38461538461539,19.384615384615383,79.76923076923077,10.384615384615385,6.22,3.8
5.7,20,28,10.9,1,6.1,21,143.84615384615384,23.384615384615383,167.23076923076923,25.153846153846153,6.58,3.7
5.7,23,12,13.6,1,6,24,129.71428571428572,11.642857142857142,141.35714285714286,22.642857142857142,7.88,4.3
5.7,18,22,10.1,1,6.1,19,109.61538461538461,17.076923076923077,126.6923076923077,19.153846153846153,-2.89,4.9
5.7,7,18,6.9,0,5.8,7,102.75,10.416666666666666,113.16666666666667,18.083333333333332,3.77,3.7666666666666666
5.5,8,3,11,0,5.6,8,66.58333333333333,2.75,69.33333333333333,12.166666666666666,3.49,4.125
5.4,4,11,5.7,0,5.4,4,85.5,5.25,90.75,15.833333333333334,5.18,4
5.2,4,4,3.5,0,5.2,4,90.11111111111111,1.5555555555555556,91.66666666666667,17.22222222222222,-6.5,5.075
5,15,25,6.9,1,5.1,16,127.91666666666667,14.416666666666666,142.33333333333334,25.833333333333332,-7.33,3.6
4.9,7,9,10,0,5.2,7,61.44444444444444,10,71.44444444444444,12.666666666666666,4.12,4.3
4.6,12,8,7.1,0,4.7,12,66.38461538461539,4.384615384615385,70.76923076923077,14.461538461538462,-5.22,4.4
4.3,2,5,5,0,4.3,2,67.8,5,72.8,15.8,7.17,4.6
4.2,9,17,11.5,2,4.8,11,69.53846153846153,15,84.53846153846153,16.46153846153846,5.45,3.8
8.7,17,8,12.1,1,8.8,18,123.75,8.083333333333334,131.83333333333334,14.25,-8.19,5.199999999999999
8,16,9,4.3,0,7.8,16,163.1,3.9,167,20.5,-6.48,4.65
7.5,29,19,8.1,3,7.6,32,184.78571428571428,10.928571428571429,195.71428571428572,24.5,1.91,4.185714285714286
7.5,15,25,5.6,0,7.4,15,169.66666666666666,11.75,181.41666666666666,22.5,1.43,4.25
7.4,9,12,4.8,0,7.2,9,151.83333333333334,9.5,161.33333333333334,20.5,5.07,4.15
7.1,14,18,11.8,2,7.4,16,119,16.384615384615383,135.3846153846154,16.846153846153847,5.07,5.325
6.9,18,28,7.9,0,7,18,125.2,14.666666666666666,139.86666666666667,18.2,5.17,4.433333333333334
6.8,10,38,11.1,3,7.4,13,127.07692307692308,32.38461538461539,159.46153846153845,18.615384615384617,4.65,4.05
6.5,21,15,7.2,0,6.6,21,131.76923076923077,8.307692307692308,140.07692307692307,20.23076923076923,3.9,3.4
6.1,19,22,12.2,3,6.6,22,123.92307692307692,20.692307692307693,144.6153846153846,20.307692307692307,1.72,3.75
5.9,26,5,14,0,6.1,26,135.76923076923077,5.384615384615385,141.15384615384616,22.923076923076923,0.97,4.125
5.9,8,22,9.2,0,6.3,8,77.53846153846153,15.615384615384615,93.15384615384616,13.076923076923077,5.13,4.72
5.8,11,5,26.6,2,6.3,13,70.71428571428571,9.5,80.21428571428571,12.285714285714286,7.27,4.466666666666667
5.7,3,18,6.4,0,5.8,3,48.09090909090909,10.545454545454545,58.63636363636363,8.454545454545455,2.01,7.5
5.5,11,30,9.8,3,5.9,14,110.08333333333333,24.416666666666668,134.5,20.166666666666668,-3.64,5.075
5.5,10,7,18.1,0,6,10,79.53846153846153,9.76923076923077,89.3076923076923,14.384615384615385,5.98,4
5.4,11,41,11.2,1,6.1,12,114.53846153846153,35.23076923076923,149.76923076923077,21.23076923076923,5.93,3.8
5.4,18,16,9.9,1,5.7,19,91,10.533333333333333,101.53333333333333,16.8,6.02,4
5.4,12,3,3,0,5.4,12,84.61538461538461,0.6923076923076923,85.3076923076923,15.692307692307692,7.76,4
5.3,28,50,10.7,4,5.9,32,130.21428571428572,38.214285714285715,168.42857142857142,24.785714285714285,-0.07,4.9
5.3,10,10,9.3,0,5.4,10,122.55555555555556,10.333333333333334,132.88888888888889,23.333333333333332,-7.61,4.4
5.2,13,9,8,1,5.3,14,132.25,6,138.25,25.5,-2.05,4.35
5.2,10,43,7.1,2,5.4,12,116.3076923076923,23.53846153846154,139.84615384615384,22.46153846153846,5.14,3.5
5.2,9,21,7.6,0,5.4,9,86.75,13.333333333333334,100.08333333333333,16.833333333333332,-2.73,4.550000000000001
5,11,15,12,1,5.5,12,75.3076923076923,13.846153846153847,89.15384615384616,14.923076923076923,7.27,3.9
4.9,9,32,11.5,2,5.8,11,75.53846153846153,28.307692307692307,103.84615384615384,15.307692307692308,4.93,3.6666666666666665
4.9,6,11,5.9,1,5,7,74.27272727272727,5.909090909090909,80.18181818181819,15.090909090909092,4.29,4.6
4.9,2,31,10.5,0,5.9,2,55.53846153846154,25.076923076923077,80.61538461538461,11.384615384615385,4.45,4.2
4.9,0,14,8.4,0,5.5,0,32.583333333333336,9.833333333333334,42.416666666666664,6.583333333333333,6.45,4.733333333333333
4.8,10,22,9.1,1,5.2,11,98.91666666666667,16.75,115.66666666666667,20.416666666666668,1.63,5.4
4.8,4,24,4.5,1,4.7,5,59.15384615384615,8.307692307692308,67.46153846153847,12.384615384615385,2.86,4.6
4.8,4,8,5.9,0,4.8,4,64.75,5.875,70.625,13.625,-1.32,3.7666666666666666
4.7,3,30,8.1,1,5.5,4,37.666666666666664,20.333333333333332,58,8.083333333333334,-0.8,6.3
4.3,3,24,6.3,0,4.7,3,33.583333333333336,12.583333333333334,46.166666666666664,7.833333333333333,6.45,2.6
4.2,12,12,8.9,1,4.6,13,53.54545454545455,9.727272727272727,63.27272727272727,12.636363636363637,-7.21,4.1
3.9,6,16,3.6,0,3.8,6,54.46153846153846,4.461538461538462,58.92307692307692,14.076923076923077,5.29,3.8
8.1,7,4,8,1,8.1,8,124.5,5.333333333333333,129.83333333333334,15.333333333333334,1.83,5.325
7.9,17,3,2,0,7.8,17,123.76923076923077,0.46153846153846156,124.23076923076923,15.615384615384615,-5.42,5.199999999999999
7.4,19,24,10.2,1,7.6,20,140.91666666666666,20.333333333333332,161.25,19.083333333333332,1.97,4.72
7.2,6,7,6,1,7.2,7,69.83333333333333,3.5,73.33333333333333,9.666666666666666,6.1,4.3
7.1,5,5,12.8,0,7.4,5,67.2,6.4,73.6,9.4,4.84,4.3
6.7,7,28,12.7,4,7.9,11,57.92307692307692,27.384615384615383,85.3076923076923,8.692307692307692,4.38,3.8249999999999997
6.6,8,16,6.9,1,6.6,9,115.08333333333333,9.25,124.33333333333333,17.5,-0.74,4.550000000000001
6.5,22,19,13.3,1,6.9,23,162.75,21.083333333333332,183.83333333333334,25,6.79,4
6.5,17,26,13.4,2,7.1,19,141.23076923076923,26.76923076923077,168,21.76923076923077,4.74,4
6.5,7,34,8.6,3,7,10,53.69230769230769,22.384615384615383,76.07692307692308,8.23076923076923,3.1,4.82
6.4,9,26,6.2,0,6.4,9,116.84615384615384,12.307692307692308,129.15384615384616,18.307692307692307,2.21,4.2
6.3,23,27,7.6,0,6.4,23,140.07692307692307,15.846153846153847,155.92307692307693,22.23076923076923,3.81,4.433333333333334
6.2,9,11,9.6,1,6.4,10,134.77777777777777,11.777777777777779,146.55555555555554,21.77777777777778,3.03,4.35
6,8,45,14.3,5,7,13,144.21428571428572,46.07142857142857,190.28571428571428,24.071428571428573,5.17,4.5
6,16,15,7.1,1,6,17,103.76923076923077,8.23076923076923,112,17.384615384615383,4.38,3.4
5.9,7,20,8.1,1,6.1,8,97.81818181818181,14.636363636363637,112.45454545454545,16.545454545454547,4.77,4.433333333333334
5.8,20,13,7.3,0,5.9,20,121.3076923076923,7.3076923076923075,128.6153846153846,20.846153846153847,6.02,4
5.7,14,6,3.2,0,5.7,14,100.15384615384616,1.4615384615384615,101.61538461538461,17.46153846153846,4.27,3.8
5.6,28,11,8.3,0,5.7,28,147.93333333333334,6.066666666666666,154,26.333333333333332,7.46,4.466666666666667
5.6,6,23,11.6,1,6.6,7,53.833333333333336,22.25,76.08333333333333,9.583333333333334,-2.42,6.3
5.5,12,11,4.1,0,5.4,12,97.3,4.5,101.8,17.8,-1.51,4.65
5.4,13,22,10.3,1,5.7,14,108.14285714285714,16.142857142857142,124.28571428571429,20.142857142857142,5.21,4.6
5.2,8,26,10.4,3,5.8,11,87.38461538461539,20.76923076923077,108.15384615384616,16.76923076923077,1.83,4.5
5.2,4,12,5,0,5.2,4,65.3,6,71.3,12.5,4.45,1.8
4.7,11,37,8.5,0,5.2,11,126.1,31.6,157.7,26.8,4.32,3.5
4.7,10,27,8.9,2,5.1,12,96.58333333333333,19.916666666666668,116.5,20.5,-4.57,4.1
4.7,6,27,8,1,5.2,7,50.61538461538461,16.615384615384617,67.23076923076923,10.846153846153847,1.33,4.733333333333333
4.6,6,16,7.4,0,4.9,6,65.72727272727273,10.818181818181818,76.54545454545455,14.272727272727273,3.26,5
4.5,5,21,7.7,0,4.7,5,109.07692307692308,12.461538461538462,121.53846153846153,24,4.23,5.4
4.3,13,11,10.2,0,4.5,13,78.23076923076923,8.615384615384615,86.84615384615384,18.307692307692307,5.39,3.566666666666667
4.2,7,36,8.3,1,4.9,8,63,23,86,14.923076923076923,1.39,3.2
3.9,4,17,10,0,4.6,4,43.083333333333336,14.166666666666666,57.25,10.916666666666666,1.57,4.55
3.4,5,1,25,0,3.6,5,56.25,3.125,59.375,16.375,-5.9,4.45
9.1,6,16,12.9,1,9.6,7,77.23076923076923,15.846153846153847,93.07692307692308,8.461538461538462,1.6,3.9
7.7,17,28,8.3,3,7.8,20,147.75,19.416666666666668,167.16666666666666,19.083333333333332,-7.25,5.075
7.5,11,15,14.9,3,8.2,14,72.71428571428571,16,88.71428571428571,9.714285714285714,-5.17,6.3
7.1,2,14,7.1,2,7.1,4,69.13333333333334,6.6,75.73333333333333,9.733333333333333,7.29,4.8
7,4,6,14.5,0,7.5,4,47.23076923076923,6.6923076923076925,53.92307692307692,6.769230769230769,4.79,4.5
6.8,10,37,14.5,5,8.1,15,106.16666666666667,44.833333333333336,151,15.583333333333334,3.6,3.8249999999999997
6.8,15,28,8.1,0,7,15,98.91666666666667,18.916666666666668,117.83333333333333,14.5,-2.7,4.550000000000001
6.8,9,13,9.8,1,7.2,10,62.111111111111114,14.222222222222221,76.33333333333333,9.11111111111111,1.7,4.55
6.7,12,26,6.3,0,6.7,12,85.08333333333333,13.583333333333334,98.66666666666667,12.666666666666666,-5.68,4.7
6.5,8,15,9.7,0,6.9,8,120.42857142857143,20.857142857142858,141.28571428571428,18.428571428571427,5.85,4
6.5,11,4,5.5,0,6.5,11,62.46153846153846,1.6923076923076923,64.15384615384616,9.615384615384615,7.29,4.2
6.3,15,7,10.7,0,6.4,15,184.36363636363637,6.818181818181818,191.1818181818182,29.363636363636363,2.42,4.3
6.3,13,37,8.4,3,6.6,16,145.72727272727272,28.181818181818183,173.9090909090909,23,5.23,4.5
6.1,19,33,14.8,1,7,20,135.76923076923077,37.53846153846154,173.30769230769232,22.153846153846153,6.16,4.72
5.9,12,7,11.4,0,6,12,137.5,8,145.5,23.4,-1.19,3.7666666666666666
5.9,5,21,9.2,1,6.3,6,77.75,16.083333333333332,93.83333333333333,13.166666666666666,3.94,4.3
5.8,10,19,7.2,1,5.9,11,98.07142857142857,9.785714285714286,107.85714285714286,16.928571428571427,3.98,3.8
5.8,9,40,9.8,4,6.9,13,54.18181818181818,35.63636363636363,89.81818181818181,9.363636363636363,4.44,4.82
5.6,10,41,9.8,1,6.2,11,113.46153846153847,31,144.46153846153845,20.153846153846153,-3.75,4.65
5.6,9,23,6.3,1,5.7,10,85.9090909090909,13.090909090909092,99,15.272727272727273,5.12,4
5.6,9,9,12.7,0,6.1,9,69,10.363636363636363,79.36363636363636,12.272727272727273,-2.21,6.3
5.6,5,24,8.7,1,6.2,6,36.142857142857146,14.857142857142858,51,6.5,5.3,3.2
5.5,18,28,14.4,4,6.3,22,106.85714285714286,28.714285714285715,135.57142857142858,19.428571428571427,5.44,4.433333333333334
5.5,4,22,6.8,1,5.7,5,70,12.416666666666666,82.41666666666667,12.666666666666666,2.57,4.5
5.5,5,20,11.9,3,6.7,8,37.07692307692308,18.23076923076923,55.30769230769231,6.6923076923076925,-1.11,4.55
5.4,12,10,10.6,1,5.7,13,106,10.6,116.6,19.6,3.6,3.4
5.2,2,13,9.9,0,5.7,2,46.916666666666664,10.75,57.666666666666664,9.083333333333334,1.65,3.933333333333333
5.1,15,35,6.3,0,5.2,15,117.23076923076923,16.846153846153847,134.07692307692307,22.923076923076923,3.07,5.4
5.1,16,53,9.3,1,5.9,17,89.42857142857143,35.214285714285715,124.64285714285714,17.428571428571427,5.54,4.733333333333333
5.1,16,21,14.4,4,5.9,20,84,23.23076923076923,107.23076923076923,16.615384615384617,3.51,4.125
5,8,5,17.2,1,5.3,9,86.92307692307692,6.615384615384615,93.53846153846153,17.23076923076923,2.57,5.325
4.9,17,20,7.6,0,5.1,17,75.53333333333333,10.133333333333333,85.66666666666667,15.466666666666667,6.55,4.6
4.9,11,17,7.4,0,5.1,11,74.58333333333333,10.416666666666666,85,15.166666666666666,5.51,4.5
4.9,8,28,10.5,5,6,13,41.76923076923077,22.53846153846154,64.3076923076923,8.538461538461538,-2.7,5.3
4.5,8,1,12,0,4.5,8,68.66666666666667,1,69.66666666666667,15.333333333333334,-6.41,4.45
4.3,14,44,10.7,1,5.9,15,44.666666666666664,39.083333333333336,83.75,10.5,3.9,1.8
3.8,3,11,4.8,2,3.9,5,53.833333333333336,4.416666666666667,58.25,14,-2.4,5.199999999999999
8.9,9,24,9.4,2,9,11,96.16666666666667,18.833333333333332,115,10.833333333333334,-0.79,4.55
7.9,16,9,10.7,1,8,17,87.64285714285714,6.857142857142857,94.5,11.142857142857142,7.01,4.5
7.8,23,19,7.1,2,7.7,25,172.92307692307693,10.384615384615385,183.30769230769232,22.23076923076923,-3.87,6.3
7.4,11,12,7.6,0,7.4,11,71.42857142857143,6.5,77.92857142857143,9.642857142857142,5.46,4.8
7.2,14,0,0,0,7.2,14,134.30769230769232,0,134.30769230769232,18.615384615384617,-3,4.45
