Year,Player,School,Conf,G,Rushing.Avg,Rushing.TD,Receiving.Rec,Receiving.Avg,Receiving.TD,Scrimmage.Avg,Scrimmage.TD,Rushing.Yds.PG,Receiving.Yds.PG,Scrimmage.Yds.PG,Rushing.Att.PG,PPG.Off,SRS.SOS,Overall.Pct
2009,Tim Tebow,Florida,SEC,14,4.2,14,0,0,0,4.2,14,65,0,65,15.5,35.9,5.43,0.929
2009,Dimitri Nance,Arizona State,Pac-10,12,4.2,6,28,7.7,1,4.7,7,66.25,18,84.25,15.666666666666666,22.3,2.63,0.333
2009,Chris Garrett,Ohio,MAC,12,4.2,2,16,4.1,0,4.2,2,51.75,5.416666666666667,57.166666666666664,12.25,24.8,-6.18,0.643
2009,Toben Opurum,Kansas,Big 12,11,4.2,9,13,8.1,1,4.5,10,50.36363636363637,9.545454545454545,59.90909090909091,12.090909090909092,29.4,2.22,0.417
2009,Jake Sharp,Kansas,Big 12,10,4.2,4,34,7.8,3,5.1,7,42.9,26.6,69.5,10.2,29.4,2.22,0.417
2009,Tyler Smith,Rice,CUSA,8,4.2,1,9,4.2,0,4.2,1,53.5,4.75,58.25,12.625,18.3,-0.91,0.167
2009,Kevin Whaley,Minnesota,Big Ten,11,4.2,2,1,6,0,4.2,2,33.36363636363637,0.5454545454545454,33.90909090909091,8,20.9,2.67,0.462
2009,Seth Smith,New Mexico State,WAC,13,4.1,1,11,4.4,0,4.1,1,78.15384615384616,3.6923076923076925,81.84615384615384,18.923076923076923,11.5,-4.12,0.231
2009,Jared Tew,Air Force,MWC,13,4.1,9,10,7.9,0,4.2,9,74.61538461538461,6.076923076923077,80.6923076923077,18.307692307692307,29.7,-2.28,0.615
2009,Rodney Stewart,Colorado,Big 12,11,4.1,9,12,5.4,0,4.1,9,73.0909090909091,5.909090909090909,79,18,22.3,2.39,0.25
2009,Chris Brown,Oklahoma,Big 12,13,4.1,7,19,6.9,1,4.4,8,57.61538461538461,10.076923076923077,67.6923076923077,14,31.1,4.82,0.615
2009,Demarco Murray,Oklahoma,Big 12,12,4.1,8,41,12.7,4,5.8,12,58.75,43.5,102.25,14.25,31.1,4.82,0.615
2009,Kingsley Ehie,Army,Ind,12,4.1,2,0,0,0,4.1,2,39.416666666666664,0,39.416666666666664,9.5,15.3,-6.59,0.417
2009,T.J. Pitts,Memphis,CUSA,10,4.1,0,2,4,0,4.1,0,34.3,0.8,35.1,8.3,21.8,-0.81,0.167
2009,Willie Geter,Bowling Green State,MAC,13,4,9,42,9.7,1,5.1,10,54.23076923076923,31.307692307692307,85.53846153846153,13.538461538461538,28.5,-4.65,0.538
2009,Brandon Wegher,Iowa,Big Ten,12,4,8,13,8.6,0,4.3,8,53.416666666666664,9.333333333333334,62.75,13.5,23.2,1.87,0.846
2009,Brandon Stewart,Wyoming,MWC,13,4,2,16,9.5,2,4.7,4,38.30769230769231,11.692307692307692,50,9.461538461538462,18.3,-0.53,0.538
2009,Jarrett Brown,West Virginia,Big East,13,4,6,0,0,0,4,6,35.84615384615385,0,35.84615384615385,9,26.2,2.48,0.692
2009,Montee Ball,Wisconsin,Big Ten,9,4,4,9,10.2,0,4.5,4,43.44444444444444,10.222222222222221,53.666666666666664,10.88888888888889,31.8,0.35,0.769
2009,Daunte Owens,Florida International,Sun Belt,10,4,5,9,9.7,0,4.5,5,37.6,8.7,46.3,9.3,22.9,-2.4,0.25
2009,Dan Lefevour,Central Michigan,MAC,14,3.9,15,1,24,0,4,15,50.92857142857143,1.7142857142857142,52.642857142857146,13.071428571428571,33.9,-6.38,0.857
2009,Dan Herron,Ohio State,Big Ten,10,3.9,7,11,6,1,4.1,8,60,6.6,66.6,15.3,29,1.71,0.846
2009,Dujuan Harris,Troy,Sun Belt,13,3.9,10,27,9,2,4.6,12,44.84615384615385,18.615384615384617,63.46153846153846,11.615384615384615,33.7,-3.97,0.692
2009,Larry Caper,Michigan State,Big Ten,12,3.9,6,3,15.7,0,4.2,6,39,3.9166666666666665,42.916666666666664,10,29.7,1.68,0.462
2009,Dwight Tardy,Washington State,Pac-10,12,3.9,2,18,6.3,0,4.2,2,34.75,9.5,44.25,8.916666666666666,12,4.88,0.083
2009,Jamad Williams,Tulsa,CUSA,12,3.9,1,11,7.8,1,4.2,2,32.416666666666664,7.166666666666667,39.583333333333336,8.416666666666666,29.3,-4.5,0.417
2009,Ricky Dobbs,Navy,Ind,13,3.8,27,0,0,0,3.8,27,92.53846153846153,0,92.53846153846153,24.23076923076923,28,-2.63,0.714
2009,Austen Arnaud,Iowa State,Big 12,12,3.8,8,0,0,0,3.8,8,46.75,0,46.75,12.25,20.5,-0.73,0.538
2009,Duane Bennett,Minnesota,Big Ten,13,3.8,6,16,12.1,2,5,8,28.923076923076923,14.923076923076923,43.84615384615385,7.538461538461538,20.9,2.67,0.462
2009,Josh Nesbitt,Georgia Tech,ACC,14,3.7,18,0,0,0,3.7,18,74.07142857142857,0,74.07142857142857,19.928571428571427,33.8,4.83,0.786
2009,Ryan Houston,North Carolina,ACC,13,3.7,9,11,7.5,0,3.9,9,54.84615384615385,6.3076923076923075,61.15384615384615,14.692307692307692,23.8,3.04,0.615
2009,Trey Revell,Louisiana-Monroe,Sun Belt,10,3.7,5,0,0,0,3.7,5,35.4,0,35.4,9.5,25.6,-5.15,0.5
2009,Terrance Cain,Utah,MWC,12,3.7,2,0,0,0,3.7,2,26.5,0,26.5,7.25,29.8,-1.18,0.769
2009,Arby Fields,Northwestern,Big Ten,13,3.7,5,17,4.6,0,3.8,5,23.23076923076923,6.076923076923077,29.307692307692307,6.3076923076923075,25.9,-1.93,0.615
2009,Dwayne Priest,Eastern Michigan,MAC,11,3.6,7,9,9.3,0,3.9,7,57.54545454545455,7.636363636363637,65.18181818181819,15.909090909090908,16.4,-5.48,0
2009,Brandon Sullivan,San Diego State,MWC,10,3.6,4,16,7.3,0,4,4,55.8,11.7,67.5,15.4,23.3,-2.54,0.333
2009,Yobes Walker,Louisiana,Sun Belt,10,3.6,2,4,7.8,0,3.7,2,41.2,3.1,44.3,11.6,22.2,-5.35,0.5
2009,Bilal Powell,Louisville,Big East,11,3.6,4,12,8.6,0,4.1,4,35.63636363636363,9.363636363636363,45,9.818181818181818,18.1,2.83,0.333
2009,Trent Steelman,Army,Ind,12,3.5,5,1,1,0,3.5,5,58.833333333333336,0.08333333333333333,58.916666666666664,16.833333333333332,15.3,-6.59,0.417
2009,Juice Williams,Illinois,Big Ten,11,3.5,4,2,-0.5,0,3.5,4,46.09090909090909,-0.09090909090909091,46,13,24.2,2.24,0.25
2009,Jerrod Johnson,Texas A&M,Big 12,13,3.5,8,0,0,0,3.5,8,38.92307692307692,0,38.92307692307692,11.153846153846153,32.8,2.91,0.462
2009,Jake Locker,Washington,Pac-10,12,3.5,7,0,0,0,3.5,7,32.333333333333336,0,32.333333333333336,9.333333333333334,26.1,4.94,0.417
2009,Tyrod Taylor,Virginia Tech,ACC,13,3.5,5,0,0,0,3.5,5,28.46153846153846,0,28.46153846153846,8.153846153846153,31.8,5.42,0.769
2009,Davin Meggett,Maryland,ACC,12,3.4,6,14,12.5,1,4.5,7,28.166666666666668,14.583333333333334,42.75,8.25,21.3,2.65,0.167
2009,Zach Maynard,Buffalo,MAC,12,3.4,1,0,0,0,3.4,1,25,0,25,7.25,24.1,-5.58,0.417
2009,Jamelle Eugene,North Carolina State,ACC,10,3.1,2,16,7.5,0,3.7,2,30.9,12,42.9,9.9,30.3,2.36,0.417
2009,Joey Elliott,Purdue,Big Ten,12,3.1,4,0,0,0,3.1,4,22.333333333333332,0,22.333333333333332,7.25,27.8,1.7,0.417
2009,Omar Clayton,UNLV,MWC,11,3.1,3,0,0,0,3.1,3,21.636363636363637,0,21.636363636363637,6.909090909090909,24.8,-0.95,0.417
2009,Kawaun Jakes,Western Kentucky,Sun Belt,11,3,5,1,11,0,3,5,33.27272727272727,1,34.27272727272727,11.272727272727273,20.4,-4.88,0
2009,Brian Maddox,South Carolina,SEC,13,3,6,17,7.9,2,3.7,8,23.615384615384617,10.384615384615385,34,7.846153846153846,20.6,6.17,0.538
2009,Grant Gregory,Kansas State,Big 12,11,2.9,3,0,0,0,2.9,3,28,0,28,9.636363636363637,23,-0.08,0.5
2009,Darriet Perry,Florida International,Sun Belt,10,2.9,3,17,8.1,0,3.7,3,30.1,13.7,43.8,10.3,22.9,-2.4,0.25
2009,Tim Jefferson,Air Force,MWC,10,2.9,4,0,0,0,2.9,4,25.4,0,25.4,8.8,29.7,-2.28,0.615
2009,Thomas Merriweather,Miami (OH),MAC,12,2.8,3,15,4.2,0,3,3,24.25,5.25,29.5,8.75,15.6,-1.39,0.083
2009,Colt McCoy,Texas,Big 12,14,2.7,3,0,0,0,2.7,3,24.857142857142858,0,24.857142857142858,9.214285714285714,39.3,3.49,0.929
2009,Zac Robinson,Oklahoma State,Big 12,12,2.7,4,0,0,0,2.7,4,25.416666666666668,0,25.416666666666668,9.25,28.4,2.78,0.692
2009,Diondre Borel,Utah State,WAC,12,2.6,6,0,0,0,2.6,6,38.166666666666664,0,38.166666666666664,14.416666666666666,29.1,-2.35,0.333
2009,G.J. Kinne,Tulsa,CUSA,12,2.6,5,0,0,0,2.6,5,32.75,0,32.75,12.583333333333334,29.3,-4.5,0.417
2009,Austyn Carta-Samuels,Wyoming,MWC,13,2.6,3,1,30,1,2.8,4,28.153846153846153,2.3076923076923075,30.46153846153846,10.923076923076923,18.3,-0.53,0.538
2009,Chandler Harnish,Northern Illinois,MAC,10,2.6,2,0,0,0,2.6,2,22.9,0,22.9,8.9,28.6,-7.54,0.538
2009,Russell Wilson,North Carolina State,ACC,12,2.5,4,0,0,0,2.5,4,21.666666666666668,0,21.666666666666668,8.583333333333334,30.3,2.36,0.417
2009,Larry Smith,Vanderbilt,SEC,9,2.5,2,0,0,0,2.5,2,23.666666666666668,0,23.666666666666668,9.444444444444445,16.3,4.14,0.167
2009,Daryll Clark,Penn State,Big Ten,13,2.5,7,0,0,0,2.5,7,16.23076923076923,0,16.23076923076923,6.461538461538462,28.8,-0.75,0.846
2009,Mike Kafka,Northwestern,Big Ten,13,2,8,1,24,1,2.1,9,22.692307692307693,1.8461538461538463,24.53846153846154,11.538461538461538,25.9,-1.93,0.615
2009,Tate Forcier,Michigan,Big Ten,12,2,3,0,0,0,2,3,20,0,20,9.833333333333334,29.5,-0.26,0.417
2009,Blaine Gabbert,Missouri,Big 12,13,2,3,1,-10,0,1.9,3,15.692307692307692,-0.7692307692307693,14.923076923076923,7.923076923076923,29,1.25,0.615
2009,Zac Dysert,Miami (OH),MAC,11,1.7,5,0,0,0,1.7,5,23.454545454545453,0,23.454545454545453,13.545454545454545,15.6,-1.39,0.083
2009,Zac Lee,Nebraska,Big 12,13,1.7,1,0,0,0,1.7,1,13.153846153846153,0,13.153846153846153,7.923076923076923,25.1,2.69,0.714
2009,Stephen Garcia,South Carolina,SEC,13,1.6,4,0,0,0,1.6,4,14.307692307692308,0,14.307692307692308,9.23076923076923,20.6,6.17,0.538
2009,Jordan Jefferson,LSU,SEC,12,1.5,1,0,0,0,1.5,1,14.25,0,14.25,9.333333333333334,24.8,6,0.692
2009,Jameel Sewell,Virginia,ACC,11,1.2,7,1,30,0,1.4,7,15.181818181818182,2.727272727272727,17.90909090909091,12.363636363636363,19.3,4.5,0.25
2009,Todd Reesing,Kansas,Big 12,12,1.1,6,1,14,0,1.3,6,9.916666666666666,1.1666666666666667,11.083333333333334,8.666666666666666,29.4,2.22,0.417
2009,Ross Jenkins,Louisiana Tech,WAC,12,0.9,2,0,0,0,0.9,2,6.083333333333333,0,6.083333333333333,6.583333333333333,29.2,-2.05,0.333
2009,Tyler Hansen,Colorado,Big 12,8,0.7,1,0,0,0,0.7,1,7.625,0,7.625,10.5,22.3,2.39,0.25
2009,Kevin Riley,California,Pac-10,13,0.6,1,0,0,0,0.6,1,3.923076923076923,0,3.923076923076923,6.3076923076923075,29.1,2.13,0.615
2009,Thaddeus Lewis,Duke,ACC,12,0.6,4,0,0,0,0.6,4,4,0,4,7.166666666666667,25.2,-0.2,0.417
2009,Chris Turner,Maryland,ACC,10,0.3,2,0,0,0,0.3,2,2.2,0,2.2,8.4,21.3,2.65,0.167
2009,Paul McCall,Florida International,Sun Belt,11,0.2,2,0,0,0,0.2,2,1.2727272727272727,0,1.2727272727272727,6.909090909090909,22.9,-2.4,0.25
2009,Donovan Porterie,New Mexico,MWC,12,-0.4,2,1,3,0,-0.3,2,-2.75,0.25,-2.5,7.166666666666667,16.3,0.45,0.083
2010,Onterio McCalebb,Auburn,SEC,14,8.5,9,7,12.3,1,8.8,10,57.857142857142854,6.142857142857143,64,6.785714285714286,41.2,5.95,1
2010,Alex Green,Hawaii,WAC,14,8.2,18,27,13.4,1,9,19,85.64285714285714,25.928571428571427,111.57142857142857,10.428571428571429,39.6,-2.1,0.714
2010,Allen Bradford,USC,Pac-10,12,7.2,5,3,24.7,1,7.7,6,66.16666666666667,6.166666666666667,72.33333333333333,9.166666666666666,31,6.41,0.615
2010,Colin Kaepernick,Nevada,WAC,14,7,20,0,0,0,7,20,86.14285714285714,0,86.14285714285714,12.357142857142858,41,-3.54,0.929
2010,James White,Wisconsin,Big Ten,12,6.7,14,11,8,0,6.8,14,87.66666666666667,7.333333333333333,95,13,41.5,0.64,0.846
2010,Denard Robinson,Michigan,Big Ten,13,6.6,14,0,0,0,6.6,14,130.92307692307693,0,130.92307692307693,19.692307692307693,32.8,3.1,0.538
2010,Roy Helu Jr.,Nebraska,Big 12,14,6.6,11,5,9.2,0,6.7,11,88.92857142857143,3.2857142857142856,92.21428571428571,13.428571428571429,30.9,2.42,0.714
2010,Isaiah Pead,Cincinnati,Big East,11,6.6,6,26,7.3,1,6.7,7,93.54545454545455,17.272727272727273,110.81818181818181,14.272727272727273,27.1,1.99,0.333
2010,Knile Davis,Arkansas,SEC,13,6.5,13,19,7.2,1,6.5,14,101.6923076923077,10.461538461538462,112.15384615384616,15.692307692307692,36.5,4.94,0.769
2010,Ed Wesley,TCU,MWC,13,6.5,11,8,7.8,0,6.6,11,82.92307692307692,4.769230769230769,87.6923076923077,12.76923076923077,41.6,-1.73,1
2010,Kendrick Hardy,Southern Mississippi,CUSA,13,6.5,7,8,3.4,0,6.3,7,69.46153846153847,2.076923076923077,71.53846153846153,10.692307692307692,36.8,-4.68,0.615
2010,Doug Martin,Boise State,WAC,13,6.3,12,28,12.1,2,7,14,96.92307692307692,26,122.92307692307692,15.461538461538462,45.1,-0.7,0.923
2010,Adonis Thomas,Toledo,MAC,13,6.3,8,31,12,2,7.1,10,84.46153846153847,28.615384615384617,113.07692307692308,13.461538461538462,27.9,-5.17,0.615
2010,Chris Thompson,Florida State,ACC,14,6.3,6,19,8.2,1,6.5,7,60.357142857142854,11.071428571428571,71.42857142857143,9.571428571428571,31.4,5.06,0.714
2010,Trent Richardson,Alabama,SEC,11,6.3,6,23,11.6,4,7.2,10,63.63636363636363,24.181818181818183,87.81818181818181,10.181818181818182,35.7,4.69,0.769
2010,Jay Finley,Baylor,Big 12,13,6.2,12,9,8.4,0,6.3,12,93.6923076923077,5.846153846153846,99.53846153846153,15,31.2,1.93,0.538
2010,Ray Graham,Pitt,Big East,12,6.2,8,24,8.9,2,6.6,10,76.83333333333333,17.75,94.58333333333333,12.333333333333334,26.3,1.25,0.615
2010,Dujuan Harris,Troy,Sun Belt,12,6.2,6,11,6,0,6.2,6,50.25,5.5,55.75,8.083333333333334,34.1,-7.56,0.615
2010,Zach Line,SMU,CUSA,14,6.1,10,17,9.6,0,6.3,10,106.71428571428571,11.642857142857142,118.35714285714286,17.428571428571427,25.7,-2.11,0.5
2010,Bilal Powell,Louisville,Big East,12,6.1,11,18,8.8,3,6.3,14,117.08333333333333,13.166666666666666,130.25,19.083333333333332,26.4,-1.45,0.538
2010,Montee Ball,Wisconsin,Big Ten,12,6.1,18,16,8,0,6.3,18,83,10.666666666666666,93.66666666666667,13.583333333333334,41.5,0.64,0.846
2010,Chandler Harnish,Northern Illinois,MAC,13,6.1,7,0,0,0,6.1,7,64.3076923076923,0,64.3076923076923,10.538461538461538,38,-8.19,0.786
2010,Kenjon Barner,Oregon,Pac-10,11,6.1,6,13,9.3,2,6.5,8,50.09090909090909,11,61.09090909090909,8.272727272727273,47,3.92,0.923
2010,Mikel Leshoure,Illinois,Big Ten,13,6,17,17,11.5,3,6.4,20,130.53846153846155,15.076923076923077,145.6153846153846,21.615384615384617,32.5,1.47,0.538
2010,Michael Dyer,Auburn,SEC,14,6,5,1,9,0,6,5,78.07142857142857,0.6428571428571429,78.71428571428571,13,41.2,5.95,1
2010,Brandon Bolden,Ole Miss,SEC,12,6,14,32,10.8,3,6.8,17,81.33333333333333,28.666666666666668,110,13.583333333333334,30.6,2.09,0.333
2010,Taylor Martinez,Nebraska,Big 12,13,6,12,1,1,0,5.9,12,74.23076923076923,0.07692307692307693,74.3076923076923,12.461538461538462,30.9,2.42,0.714
2010,Lamar Miller,Miami (FL),ACC,11,6,6,11,8.7,0,6.2,6,58.72727272727273,8.727272727272727,67.45454545454545,9.818181818181818,26.3,4.72,0.538
2010,Jeff Demps,Florida,SEC,11,6,3,18,6.4,0,6.1,3,50.09090909090909,10.545454545454545,60.63636363636363,8.363636363636363,29.8,4.07,0.615
2010,Warren Norman,Vanderbilt,SEC,8,6,4,11,10,0,6.5,4,57.375,13.75,71.125,9.625,16.9,3.01,0.167
2010,LaMichael James,Oregon,Pac-10,12,5.9,21,17,12.2,3,6.2,24,144.25,17.333333333333332,161.58333333333334,24.5,47,3.92,0.923
2010,Alexander Teich,Navy,Ind,13,5.9,5,7,12.3,2,6.2,7,66.38461538461539,6.615384615384615,73,11.307692307692308,29.7,-1.98,0.692
2010,Deantre Lewis,Arizona State,Pac-10,11,5.9,4,23,16.1,2,7.9,6,49,33.63636363636363,82.63636363636364,8.363636363636363,32.3,4.75,0.5
2010,Waymon James,TCU,MWC,11,5.9,5,5,18.2,1,6.6,6,46.63636363636363,8.272727272727273,54.90909090909091,7.909090909090909,41.6,-1.73,1
2010,Derrick Coleman,UCLA,Pac-10,11,5.9,5,3,1,0,5.8,5,44.27272727272727,0.2727272727272727,44.54545454545455,7.454545454545454,20.2,7.29,0.333
2010,Ronnie Hillman,San Diego State,MWC,13,5.8,17,9,7.6,1,5.9,18,117.84615384615384,5.230769230769231,123.07692307692308,20.153846153846153,35,-3.09,0.692
2010,Edwin Baker,Michigan State,Big Ten,13,5.8,13,3,7.3,0,5.8,13,92.38461538461539,1.6923076923076923,94.07692307692308,15.923076923076923,29.5,1.29,0.846
2010,Phillip Tanner,Middle Tennessee State,Sun Belt,13,5.8,13,21,9.2,0,6.2,13,71.38461538461539,14.923076923076923,86.3076923076923,12.307692307692308,26.5,-10.44,0.462
2010,Da'Rel Scott,Maryland,ACC,13,5.8,5,14,12.1,3,6.5,8,54.46153846153846,13.076923076923077,67.53846153846153,9.384615384615385,32.2,1.33,0.692
2010,Andre Ellington,Clemson,ACC,9,5.8,10,12,9.1,1,6.1,11,76.22222222222223,12.11111111111111,88.33333333333333,13.11111111111111,24,3.74,0.462
2010,Vai Taua,Nevada,WAC,13,5.7,19,18,12.6,3,6.1,22,123.84615384615384,17.384615384615383,141.23076923076923,21.846153846153847,41,-3.54,0.929
2010,Lance Dunbar,North Texas,Sun Belt,12,5.7,13,28,11.9,3,6.2,16,129.41666666666666,27.666666666666668,157.08333333333334,22.833333333333332,23.9,-7.34,0.25
2010,Kendall Hunter,Oklahoma State,Big 12,13,5.7,16,20,5.1,0,5.7,16,119.07692307692308,7.769230769230769,126.84615384615384,20.846153846153847,44.2,2.39,0.846
2010,Cyrus Gray,Texas A&M,Big 12,13,5.7,12,34,7.4,1,5.9,13,87.15384615384616,19.307692307692307,106.46153846153847,15.384615384615385,31.2,4.85,0.692
2010,Asher Clark,Air Force,MWC,13,5.7,5,4,1.8,0,5.6,5,79.3076923076923,0.5384615384615384,79.84615384615384,14,30.8,-1.05,0.692
2010,Darren Evans,Virginia Tech,ACC,14,5.7,11,9,11.1,0,6,11,61,7.142857142857143,68.14285714285714,10.785714285714286,33.9,2.74,0.786
2010,Davin Meggett,Maryland,ACC,13,5.7,4,6,9.8,0,5.9,4,55.38461538461539,4.538461538461538,59.92307692307692,9.692307692307692,32.2,1.33,0.692
2010,Josh Harris,Wake Forest,ACC,11,5.7,7,8,8.6,0,5.9,7,65.45454545454545,6.2727272727272725,71.72727272727273,11.454545454545455,22.8,4.26,0.25
2010,Latavius Murray,UCF,CUSA,14,5.7,11,5,9.4,1,5.9,12,45.5,3.357142857142857,48.857142857142854,7.928571428571429,32.1,-6,0.786
2010,Joe Banyard,UTEP,CUSA,13,5.7,8,17,6.3,0,5.8,8,47.92307692307692,8.23076923076923,56.15384615384615,8.384615384615385,26,-7.59,0.462
2010,Le'Veon Bell,Michigan State,Big Ten,13,5.7,8,11,8.8,0,5.9,8,46.53846153846154,7.461538461538462,54,8.23076923076923,29.5,1.29,0.846
2010,Cam Newton,Auburn,SEC,14,5.6,20,2,21,1,5.7,21,105.21428571428571,3,108.21428571428571,18.857142857142858,41.2,5.95,1
2010,Lennon Creer,Louisiana Tech,WAC,12,5.6,10,25,7.2,0,5.7,10,98.41666666666667,15.083333333333334,113.5,17.666666666666668,26.8,-0.28,0.417
2010,Terrelle Pryor,Ohio State,Big Ten,13,5.6,4,2,9.5,1,5.6,5,58,1.4615384615384615,59.46153846153846,10.384615384615385,38.8,0.75,0.923
2010,Darian Mallary,Florida International,Sun Belt,13,5.6,2,22,8.1,1,6,3,52.23076923076923,13.692307692307692,65.92307692307692,9.384615384615385,28.8,-6.17,0.538
2010,Ladarius Perkins,Mississippi State,SEC,13,5.6,3,9,27.4,3,7.4,6,43.53846153846154,19,62.53846153846154,7.769230769230769,29,2.96,0.692
2010,Leonard Mason,Colorado State,MWC,12,5.6,5,5,6.2,0,5.6,5,42.75,2.5833333333333335,45.333333333333336,7.666666666666667,16.5,0.47,0.25
2010,Kerwynn Williams,Utah State,WAC,12,5.6,4,12,9.2,0,6,4,37.583333333333336,9.166666666666666,46.75,6.75,22,0.7,0.333
2010,Anthony Allen,Georgia Tech,ACC,13,5.5,7,3,29.3,1,5.8,8,101.23076923076923,6.769230769230769,108,18.46153846153846,26,0.8,0.462
2010,Robbie Rouse,Fresno State,WAC,11,5.5,8,15,8.7,2,5.7,10,102.63636363636364,11.909090909090908,114.54545454545455,18.636363636363637,29,-1.2,0.615
2010,Rex Burkhead,Nebraska,Big 12,14,5.5,7,15,9.9,0,5.9,7,67.92857142857143,10.571428571428571,78.5,12.285714285714286,30.9,2.42,0.714
2010,Mark Ingram,Alabama,SEC,11,5.5,13,21,13.4,1,6.5,14,79.54545454545455,25.636363636363637,105.18181818181819,14.363636363636363,35.7,4.69,0.769
2010,Jon Williams,East Carolina,CUSA,13,5.5,10,52,8.3,1,6.2,11,65.15384615384616,33.15384615384615,98.3076923076923,11.846153846153847,36.8,0.13,0.462
2010,Johnny White,North Carolina,ACC,9,5.5,7,24,12,0,6.5,7,80,32,112,14.444444444444445,25.3,2.84,0.615
2010,Marcus Coker,Iowa,Big Ten,7,5.5,3,2,11.5,0,5.6,3,88.85714285714286,3.2857142857142856,92.14285714285714,16.285714285714285,28.9,1.99,0.615
2010,David Wilson,Virginia Tech,ACC,13,5.5,5,15,15.6,4,6.7,9,47.61538461538461,18,65.61538461538461,8.692307692307692,33.9,2.74,0.786
2010,Joseph Randle,Oklahoma State,Big 12,13,5.5,2,37,11.5,1,7.4,3,34.76923076923077,32.84615384615385,67.61538461538461,6.3076923076923075,44.2,2.39,0.846
2010,Chris Polk,Washington,Pac-10,13,5.4,9,22,8.2,0,5.7,9,108.84615384615384,13.846153846153847,122.6923076923077,20,21.8,8.24,0.538
2010,Chad Spann,Northern Illinois,MAC,14,5.4,22,9,5,0,5.4,22,99.14285714285714,3.2142857142857144,102.35714285714286,18.428571428571427,38,-8.19,0.786
2010,John Clay,Wisconsin,Big Ten,11,5.4,14,1,9,0,5.4,14,92,0.8181818181818182,92.81818181818181,17,41.5,0.64,0.846
2010,Pat Shed,UAB,CUSA,12,5.4,3,47,10,4,6.5,7,70.58333333333333,39.25,109.83333333333333,13.083333333333334,26.3,-4.7,0.333
2010,Shawn Southward,Troy,Sun Belt,13,5.4,7,19,10,2,6.1,9,47.92307692307692,14.615384615384615,62.53846153846154,8.846153846153847,34.1,-7.56,0.615
2010,Daniel Thomas,Kansas State,Big 12,13,5.3,19,27,6.3,0,5.4,19,121.92307692307692,13.153846153846153,135.07692307692307,22.923076923076923,33.6,1.26,0.538
2010,Delone Carter,Syracuse,Big East,13,5.3,9,8,5.6,0,5.3,9,94.84615384615384,3.4615384615384617,98.3076923076923,17.76923076923077,22.2,-2.16,0.615
2010,Dan Herron,Ohio State,Big Ten,13,5.3,16,19,9.5,0,5.7,16,88.84615384615384,13.846153846153847,102.6923076923077,16.615384615384617,38.8,0.75,0.923
2010,Johnathan Franklin,UCLA,Pac-10,12,5.3,8,10,6.3,0,5.3,8,93.91666666666667,5.25,99.16666666666667,17.833333333333332,20.2,7.29,0.333
2010,Jared Hassin,Army,Ind,13,5.3,9,12,12.8,0,5.7,9,77.92307692307692,11.846153846153847,89.76923076923077,14.692307692307692,26.6,-4.73,0.538
2010,Marc Tyler,USC,Pac-10,13,5.3,9,17,7.5,1,5.5,10,70.23076923076923,9.76923076923077,80,13.153846153846153,31,6.41,0.615
2010,Derrick Locke,Kentucky,SEC,9,5.3,10,34,9.4,0,6,10,98.55555555555556,35.333333333333336,133.88888888888889,18.444444444444443,31.2,0.42,0.462
2010,Bryce Beall,Houston,CUSA,12,5.3,12,12,7.5,0,5.5,12,72.5,7.5,80,13.583333333333334,37.7,-3.77,0.417
2010,Eric Stephens,Texas Tech,Big 12,13,5.3,6,33,6.4,2,5.5,8,51.38461538461539,16.307692307692307,67.6923076923077,9.76923076923077,33.1,1.83,0.615
2010,Desmond Johnson,Southern Mississippi,CUSA,10,5.3,8,23,7.5,1,5.7,9,61.1,17.2,78.3,11.5,36.8,-4.68,0.615
2010,Rob Henry,Purdue,Big Ten,11,5.3,4,1,11,0,5.3,4,49.72727272727273,1,50.72727272727273,9.454545454545455,19.7,1.23,0.333
2010,Vick Ballard,Mississippi State,SEC,12,5.2,19,10,10.6,1,5.5,20,80.66666666666667,8.833333333333334,89.5,15.5,29,2.96,0.692
2010,Thomas Merriweather,Miami (OH),MAC,14,5.2,12,20,4.2,1,5.1,13,65.78571428571429,6,71.78571428571429,12.571428571428571,21.6,-7.15,0.714
2010,JJ Di Luigi,Brigham Young,MWC,13,5.2,8,45,9.8,1,6.1,9,70.53846153846153,34.07692307692308,104.61538461538461,13.692307692307692,26.2,0.41,0.538
2010,Washaun Ealey,Georgia,SEC,12,5.2,11,8,10.6,0,5.4,11,67.58333333333333,7.083333333333333,74.66666666666667,13.083333333333334,32.1,2.65,0.462
2010,Tim Jefferson,Air Force,MWC,13,5.2,15,0,0,0,5.2,15,61.07692307692308,0,61.07692307692308,11.846153846153847,30.8,-1.05,0.692
2010,Cameron Marshall,Arizona State,Pac-10,12,5.2,9,21,10.8,1,5.9,10,65.58333333333333,18.916666666666668,84.5,12.5,32.3,4.75,0.5
2010,De'Vion Moore,Missouri,Big 12,13,5.2,8,3,2.3,0,5.1,8,39.76923076923077,0.5384615384615384,40.30769230769231,7.615384615384615,29.8,3.29,0.769
2010,Jeremy Avery,Boise State,WAC,13,5.2,11,14,11,1,6,12,38.07692307692308,11.846153846153847,49.92307692307692,7.3076923076923075,45.1,-0.7,0.923
2010,Darron Thomas,Oregon,Pac-10,13,5.2,5,1,-4,0,5.1,5,37.38461538461539,-0.3076923076923077,37.07692307692308,7.153846153846154,47,3.92,0.923
